model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
spanishLLM,559,22,train,"En el marco de la pandemia por coronavirus, la decisión de retomar las clases un 22 abril fue tomada por el gobierno.","En el marco de la pandemia por coronavirus, la decisión de retomar las clases un 22 abril fue tomada por el", gobierno,gobierno,gobierno,True, gobierno,[1107],False
spanishLLM,560,221,train,"Dos aviones, uno de la empresa Amaszonas y otro de la Fuerza Aérea Uruguaya, traerán a más de 120 uruguayos varados en Perú como parte de una operación del gobierno uruguayo para repatriarlos debido a los cierres de fronteras por la pandemia de coronavirus.","Dos aviones, uno de la empresa Amaszonas y otro de la Fuerza Aérea Uruguaya, traerán a más de 120 uruguayos varados en Perú como parte de una operación del gobierno uruguayo para repatriarlos debido a los cierres de fronteras por la pandemia de", coronavirus,coronavirus,los,False, los,[310],False
spanishLLM,561,222,train,Ernesto Talvi fue Ministro de Relaciones Exteriores.,Ernesto Talvi fue Ministro de Relaciones, Exteriores,Exteriores,฀de,False, ฀de,"[221, 15521, 257]",False
spanishLLM,562,223,train,"En la repatriación de uruguayos varados en Perú, tuvieron prioridad los adultos mayores, las personas en situación de vulnerabilidad, las familias con hijos menores y aquellas personas que estuvieron varadas por más tiempo.","En la repatriación de uruguayos varados en Perú, tuvieron prioridad los adultos mayores, las personas en situación de vulnerabilidad, las familias con hijos menores y aquellas personas que estuvieron varadas por más", tiempo,tiempo,de,False, de,[258],False
spanishLLM,563,224,train,La pandemia del nuevo coronavirus causó la suspensión de la asamblea de Wanderers.,La pandemia del nuevo coronavirus causó la suspensión de la asamblea de, Wanderers,Wanderers,la,False, la,[276],False
spanishLLM,564,229,train,El Sudamericano femenino sub 17 postergado por el Covid-19 estaba previsto para comenzar el 15 de abril.,El Sudamericano femenino sub 17 postergado por el Covid-19 estaba previsto para comenzar el 15 de, abril,abril,diciembre,False, diciembre,[1362],False
spanishLLM,565,23,train,"En Uruguay, las clases presenciales de las escuelas rurales no se retomarán el 22 de abril de 2020 en el departamento de Canelones.","En Uruguay, las clases presenciales de las escuelas rurales no se retomarán el 22 de abril de 2020 en el departamento de", Canelones,Canelones,"educación,",False," educación,","[1837, 12]",False
spanishLLM,566,232,train,La primera fase del Sudamericano femenino sub 17 en Uruguay se jugó en el estadio Charrúa de Montevideo.,La primera fase del Sudamericano femenino sub 17 en Uruguay se jugó en el estadio Charrúa de, Montevideo,Montevideo,la,False, la,[276],False
spanishLLM,567,234,train,La AUF es la Asociación Uruguaya de Fútbol.,La AUF es la Asociación Uruguaya de, Fútbol,Fútbol,฀,False, ฀,"[221, 15521]",False
spanishLLM,568,236,train,Defensor Sporting y Plaza Colonia decidieron mandar a sus jugadores al seguro de paro.,Defensor Sporting y Plaza Colonia decidieron mandar a sus jugadores al seguro de, paro,paro,vida,False, vida,[1118],False
spanishLLM,569,237,train,"Los extranjeros liberados por los clubes uruguayos fueron el argentino Imanol Enríquez, los paraguayos Guido Verdún y Santiago Irala, y el brasileño Leonai Souza.","Los extranjeros liberados por los clubes uruguayos fueron el argentino Imanol Enríquez, los paraguayos Guido Verdún y Santiago Irala, y el brasileño Leonai", Souza,Souza,฀en฀en,False, ฀en฀en,"[221, 15521, 265, 15521, 265]",False
spanishLLM,570,238,train,Para acceder al seguro de paro se requerían al menos 180 días de actividad.,Para acceder al seguro de paro se requerían al menos 180 días de, actividad,actividad,trabajo,False, trabajo,[779],False
spanishLLM,571,239,train,"En el año 2020, los clubes Defensor Sporting y Plaza Colonia de la Asociación Uruguaya de Fútbol enviaron al seguro de paro a los futbolistas del plantel principal, al cuerpo técnico, a los trabajadores con cargos rentados y a la mayoría del personal administrativo.","En el año 2020, los clubes Defensor Sporting y Plaza Colonia de la Asociación Uruguaya de Fútbol enviaron al seguro de paro a los futbolistas del plantel principal, al cuerpo técnico, a los trabajadores con cargos rentados y a la mayoría del personal", administrativo,administrativo,y,False, y,[291],False
spanishLLM,572,24,train,Someruy es la Sociedad de Medicina Rural del Uruguay.,Someruy es la Sociedad de Medicina Rural del, Uruguay,Uruguay,฀,False, ฀,"[221, 15521]",False
spanishLLM,573,245,train,"El coronavirus de las aves presenta síntomas respiratorios, pero puede agravarse por infecciones secundarias.","El coronavirus de las aves presenta síntomas respiratorios, pero puede agravarse por infecciones", secundarias,secundarias,y,False, y,[291],False
spanishLLM,574,246,train,El primer caso de coronavirus en un ave se detectó a principios del siglo XXI.,El primer caso de coronavirus en un ave se detectó a principios del siglo, XXI,XXI,xx,False, xx.,"[6381, 14]",False
spanishLLM,575,247,train,Los virus son entidades biológicas compuestas de material hereditario y proteínas que requieren necesariamente de un hospedero para replicarse y generar copias de sí mismos.,Los virus son entidades biológicas compuestas de material hereditario y proteínas que requieren necesariamente de un hospedero para replicarse y generar copias de sí, mismos,mismos,mismo,False, mismo.,"[1043, 14]",False
spanishLLM,576,248,train,Los coronavirus son virus con envoltura (una capa lipídica asociada a glicoproteínas) cuyo genoma es una única hebra de ARN de entre 25 y 32 kb.,Los coronavirus son virus con envoltura (una capa lipídica asociada a glicoproteínas) cuyo genoma es una única hebra de ARN de entre 25 y 32, kb,kb,es,False, es,[290],False
spanishLLM,577,249,train,"De acuerdo a su origen, los dos grandes grupos de coronavirus son el de las aves y el de los mamíferos (murciélagos).","De acuerdo a su origen, los dos grandes grupos de coronavirus son el de las aves y el de los mamíferos", (murciélagos),(murciélagos),",",False,",",[12],False
spanishLLM,578,25,train,Menos del 6% de los médicos uruguayos vivía y asistía al norte del Río Negro.,Menos del 6% de los médicos uruguayos vivía y asistía al norte del Río, Negro,Negro,uruguay),False, uruguay),"[8581, 9]",False
spanishLLM,579,26,train,Patricia Nava fue la presidenta de la Federación Médica del Interior.,Patricia Nava fue la presidenta de la Federación Médica del, Interior,Interior,฀,False, ฀,"[221, 15521]",False
spanishLLM,580,261,train,El gobierno aumentó el IVA al reducir el descuento para compras con tarjeta de débito de 4% a 2% y para compras con tarjeta de crédito.,El gobierno aumentó el IVA al reducir el descuento para compras con tarjeta de débito de 4% a 2% y para compras con tarjeta de, crédito,crédito,débito,False, débito,"[2069, 465, 292]",False
spanishLLM,581,262,train,El descuento para las tarjetas de débito se redujo del 4% al 2%.,El descuento para las tarjetas de débito se redujo del 4% al, 2%,2%,5%,False, 5%,"[675, 5]",False
spanishLLM,582,263,train,El Frente Amplio es una coalición de izquierda.,El Frente Amplio es una coalición de, izquierda,izquierda,personas,False, personas,[1040],False
spanishLLM,583,264,train,Javier Miranda fue presidente del Frente Amplio (FA).,Javier Miranda fue presidente del Frente Amplio, (FA),(FA),iris,False, iris,"[221, 381, 307]",False
spanishLLM,584,269,train,El país de origen del covid-19 es China.,El país de origen del covid-19 es, China,China,un,False, un,[303],False
spanishLLM,585,27,train,Patricia Nava fue la presidenta de Femi.,Patricia Nava fue la presidenta de, Femi,Femi,la,False, la,[276],False
spanishLLM,586,271,train,Teletrabajar es una actividad laboral que se lleva a cabo fuera de la organización.,Teletrabajar es una actividad laboral que se lleva a cabo fuera de la, organización,organización,empresa,False, empresa.,"[1396, 14]",False
spanishLLM,587,272,train,"El teletrabajo puede generar beneficios a los empleadores, como la optimización de recursos y la disminución de gastos operativos.","El teletrabajo puede generar beneficios a los empleadores, como la optimización de recursos y la disminución de gastos", operativos,operativos,de,False, de,[258],False
spanishLLM,588,273,train,"En Uruguay, la modalidad de teletrabajo no está contenida en el marco jurídico.","En Uruguay, la modalidad de teletrabajo no está contenida en el marco", jurídico,jurídico,de,False, de,[258],False
spanishLLM,589,274,train,"Algunos beneficios del teletrabajo, para los empleados, son mayor disponibilidad de tiempo y reducción de costos.","Algunos beneficios del teletrabajo, para los empleados, son mayor disponibilidad de tiempo y reducción de", costos,costos,la,False, la,[276],False
spanishLLM,590,277,train,"El sitio 'Cine.ar' contiene decenas de películas, series, documentales y cortos de producción argentina.","El sitio 'Cine.ar' contiene decenas de películas, series, documentales y cortos de producción", argentina,argentina,",",False,",",[12],False
spanishLLM,591,278,train,"Los protagonistas de la película 'Alelí' son Néstor Guzzini, Cristina Morán, Mirella Pascual y Romina Peluffo.","Los protagonistas de la película 'Alelí' son Néstor Guzzini, Cristina Morán, Mirella Pascual y Romina", Peluffo,Peluffo,฀re฀en,False, ฀re฀en,"[221, 15521, 278, 15521, 265]",False
spanishLLM,592,279,train,Cine.ar es una plataforma con sede en Medellín.,Cine.ar es una plataforma con sede en, Medellín,Medellín,la,False, la,[276],False
spanishLLM,593,28,train,FEMI es la Federación Médica del Interior.,FEMI es la Federación Médica del, Interior,Interior,},False, },"[221, 93]",False
spanishLLM,594,280,train,"El SMU pidió 'medidas drásticas de prevención' de la expansión del COVID-19, entre ellas una 'cuarentena general'.","El SMU pidió 'medidas drásticas de prevención' de la expansión del COVID-19, entre ellas una 'cuarentena", general',general',฀de฀,False,฀de฀,"[15521, 257, 15521]",False
spanishLLM,595,283,train,"El SMU pidió que se cerraran restaurantes, centros comerciales y otros posibles lugares de esparcimiento del virus.","El SMU pidió que se cerraran restaurantes, centros comerciales y otros posibles lugares de esparcimiento del", virus,virus,mercado,False, mercado,[1368],False
spanishLLM,596,284,train,"Tener una amplia disponibilidad de tests permite detectar el virus en las personas, mejorando la estrategia de prevención, el aislamiento de contactos y protegiendo al personal sanitario para no mermar los recursos humanos del sistema de salud.","Tener una amplia disponibilidad de tests permite detectar el virus en las personas, mejorando la estrategia de prevención, el aislamiento de contactos y protegiendo al personal sanitario para no mermar los recursos humanos del sistema de", salud,salud,salud,True, salud,[1658],False
spanishLLM,597,285,train,La OFI es la Organización del Fútbol del Interior.,La OFI es la Organización del Fútbol del, Interior,Interior,฀,False, ฀,"[221, 15521]",False
spanishLLM,598,286,train,"Tras la suspensión por coronavirus, los torneos de fútbol organizador por la OFI se reiniciarán un 15 de mayo.","Tras la suspensión por coronavirus, los torneos de fútbol organizador por la OFI se reiniciarán un 15 de", mayo,mayo,diciembre,False, diciembre,[1362],False
spanishLLM,599,287,train,"La Copa Nacional de Selecciones, el primer campeonato del año de la Organización del Fútbol del Interior (OFI), se suspendió cuando estaban por empezar a jugarse los cuartos de final de la Fase Nacional.","La Copa Nacional de Selecciones, el primer campeonato del año de la Organización del Fútbol del Interior (OFI), se suspendió cuando estaban por empezar a jugarse los cuartos de final de la Fase", Nacional,Nacional,฀,False, ฀,"[221, 15521]",False
spanishLLM,600,288,train,"Unos días antes de la suspensión de la Copa Nacional de Selecciones de la Organización del Fútbol del Interior (OFI), las selecciones de San José, Salto y Canelones del Este fueron campeonas de las zonas Sur, Litoral y Este, respectivamente.","Unos días antes de la suspensión de la Copa Nacional de Selecciones de la Organización del Fútbol del Interior (OFI), las selecciones de San José, Salto y Canelones del Este fueron campeonas de las zonas Sur, Litoral y Este,", respectivamente,respectivamente,฀de฀de฀de฀de฀,False, ฀de฀de฀de฀de฀,"[221, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521]",False
spanishLLM,601,289,train,"Los cruces de ida en cuartos de final de la Fase Nacional de la Copa Nacional de Selecciones de la Organización del Fútbol del Interior (OFI) son Canelones del Este-Paysandú, Cerro Largo-San José, Rocha-Río Negro y Canelones-Salto.","Los cruces de ida en cuartos de final de la Fase Nacional de la Copa Nacional de Selecciones de la Organización del Fútbol del Interior (OFI) son Canelones del Este-Paysandú, Cerro Largo-San José, Rocha-Río Negro y", Canelones-Salto,Canelones-Salto,฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,False, ฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,"[221, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521]",True
spanishLLM,602,293,train,Las personas que vivían en condiciones de mayor vulnerabilidad eran las más afectadas.,Las personas que vivían en condiciones de mayor vulnerabilidad eran las más, afectadas,afectadas,"vulnerables,",False," vulnerables,","[9181, 12]",False
spanishLLM,603,295,train,"Actualmente, el humor en España pasa por un momento dorado.","Actualmente, el humor en España pasa por un momento", dorado,dorado,muy,False, muy,[850],False
spanishLLM,604,296,train,"El humor español actual, que incluye miles de videos de stand-up, programas televisivos y sketches de dúos como Pantomima Full y Venga Monjas, se puede encontrar en la plataforma YouTube.","El humor español actual, que incluye miles de videos de stand-up, programas televisivos y sketches de dúos como Pantomima Full y Venga Monjas, se puede encontrar en la plataforma", YouTube,YouTube,"฀enga,",False," ฀enga,","[221, 15521, 265, 602, 12]",False
spanishLLM,605,297,train,"En el actual momento dorado del humor en España, los videos de stand-up se pueden encontrar en YouTube.","En el actual momento dorado del humor en España, los videos de stand-up se pueden encontrar en", YouTube,YouTube,el,False, el,[288],False
